SVC,0.5,0.18181818181818182,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NearestCentroid,0.3333333333333333,0.18181818181818182,0.2857142857142857,0.5,0.6666666666666666,1.0,0.5555555555555556,0.8,0.4,0.2222222222222222
GaussianNB,0.18181818181818182,0.16666666666666666,0.1388888888888889,0.38461538461538464,0.10526315789473684,0.18518518518518517,0.11764705882352941,0.18181818181818182,0.3333333333333333,1.0
